date,futures_id,contract_date,open,max,min,close,漲跌價,漲跌%,volume,settlement_price,open_interest,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,trading_session,價差對單式委託成交量,sess
2023/08/25,TX,202309,16754.0,16774.0,16523.0,16543.0,-213,-1.27%,66483,,,16536,16540,17386,11969,,盤後,,after
2023/08/28,TX,202309,16391.0,16507.0,16362.0,16463.0,37,0.23%,73534,,,16465,16466,17386,11969,,盤後,,after
2023/08/28,TX,202309,16468.0,16548.0,16461.0,16490.0,64,0.39%,83055,16492.0,67225.0,16490,16494,17386,11969,,一般,,day
2023/08/29,TX,202309,16501.0,16584.0,16470.0,16573.0,81,0.49%,37452,,,16572,16573,17386,11969,,盤後,,after
2023/08/29,TX,202309,16578.0,16632.0,16453.0,16624.0,132,0.80%,84833,16624.0,65142.0,16624,16625,17386,11969,,一般,,day
2023/08/30,TX,202309,16633.0,16733.0,16585.0,16731.0,107,0.64%,52950,,,16729,16731,17386,11969,,盤後,,after
2023/08/30,TX,202309,16738.0,16778.0,16695.0,16724.0,100,0.60%,69975,16723.0,64022.0,16724,16726,17386,11969,,一般,,day
2023/08/31,TX,202309,16730.0,16731.0,16602.0,16628.0,-95,-0.57%,89842,16620.0,63416.0,16621,16625,17386,11969,,一般,,day
2023/08/31,TX,202309,16715.0,16747.0,16672.0,16729.0,6,0.04%,39360,,,16726,16729,17386,11969,,盤後,,after
2023/09/01,TX,202309,16614.0,16669.0,16534.0,16564.0,-56,-0.34%,48467,,,16564,16566,17386,11969,,盤後,,after
2023/09/01,TX,202309,16608.0,16727.0,16600.0,16651.0,31,0.19%,78439,16651.0,64613.0,16650,16652,17386,11969,,一般,,day
2023/09/04,TX,202309,16646.0,16782.0,16607.0,16782.0,131,0.79%,84928,16778.0,66279.0,16781,16782,17386,11969,,一般,,day
2023/09/04,TX,202309,16633.0,16681.0,16572.0,16617.0,-34,-0.20%,54748,,,16617,16620,17386,11969,,盤後,,after
2023/09/05,TX,202309,16788.0,16792.0,16724.0,16747.0,-31,-0.18%,19789,,,16743,16746,17386,11969,,盤後,,after
2023/09/05,TX,202309,16736.0,16765.0,16707.0,16754.0,-24,-0.14%,57012,16752.0,64538.0,16753,16754,17386,11969,,一般,,day
2023/09/06,TX,202309,16738.0,16782.0,16691.0,16748.0,-4,-0.02%,42041,,,16747,16752,17386,11969,,盤後,,after
2023/09/06,TX,202309,16758.0,16801.0,16702.0,16711.0,-41,-0.24%,70796,16713.0,63780.0,16710,16712,17386,11969,,一般,,day
2023/09/07,TX,202309,16710.0,16710.0,16568.0,16609.0,-104,-0.62%,46021,,,16608,16614,17386,11969,,盤後,,after
2023/09/07,TX,202309,16604.0,16660.0,16560.0,16564.0,-149,-0.89%,78366,16563.0,64463.0,16563,16566,17386,11969,,一般,,day
2023/09/08,TX,202309,16490.0,16579.0,16467.0,16563.0,0,0.00%,74559,16562.0,66603.0,16561,16563,17386,11969,,一般,,day
2023/09/08,TX,202309,16563.0,16588.0,16464.0,16515.0,-48,-0.29%,46294,,,16514,16521,17386,11969,,盤後,,after
2023/09/11,TX,202309,16560.0,16577.0,16366.0,16427.0,-135,-0.82%,104377,16425.0,66816.0,16427,16429,17386,11969,,一般,,day
2023/09/11,TX,202309,16573.0,16598.0,16525.0,16570.0,8,0.05%,38572,,,16570,16572,17386,11969,,盤後,,after
2023/09/12,TX,202309,16459.0,16591.0,16413.0,16573.0,148,0.90%,94566,16570.0,65999.0,16572,16573,17386,11969,,一般,,day
2023/09/12,TX,202309,16435.0,16503.0,16423.0,16491.0,66,0.40%,34454,,,16491,16494,17386,11969,,盤後,,after
2023/09/13,TX,202309,16593.0,16607.0,16520.0,16547.0,-23,-0.14%,36418,,,16547,16552,17386,11969,,盤後,,after
2023/09/13,TX,202309,16570.0,16645.0,16523.0,16577.0,7,0.04%,79200,16579.0,64256.0,16577,16580,17386,11969,,一般,,day
2023/09/14,TX,202309,16582.0,16666.0,16550.0,16643.0,64,0.39%,45933,,,16638,16643,17386,11969,,盤後,,after
2023/09/14,TX,202309,16676.0,16842.0,16675.0,16838.0,259,1.56%,83243,16836.0,70502.0,16838,16839,17386,11969,,一般,,day
2023/09/15,TX,202309,16848.0,16918.0,16808.0,16906.0,70,0.42%,76226,16904.0,66858.0,16904,16906,17386,11969,,一般,,day
2023/09/15,TX,202309,16838.0,16875.0,16805.0,16829.0,-7,-0.04%,42210,,,16829,16830,17386,11969,,盤後,,after
2023/09/18,TX,202309,16757.0,16796.0,16700.0,16709.0,-195,-1.15%,99184,16712.0,43683.0,16707,16709,17386,11969,,一般,,day
2023/09/18,TX,202309,16904.0,16906.0,16711.0,16725.0,-179,-1.06%,49020,,,16724,16725,17386,11969,,盤後,,after
2023/09/19,TX,202309,16703.0,16747.0,16650.0,16729.0,17,0.10%,33215,,,16727,16729,17386,11969,,盤後,,after
2023/09/19,TX,202309,16700.0,16741.0,16603.0,16609.0,-103,-0.62%,87209,16606.0,26851.0,16609,16612,17386,11969,,一般,,day
2023/09/20,TX,202310,16620.0,16658.0,16544.0,16564.0,-57,-0.34%,51361,16565.0,58049.0,16564,16565,17360,16205,,一般,,day
2023/09/20,TX,202309,16613.0,16642.0,16529.0,16611.0,5,0.03%,32110,,,16611,16615,17386,11969,,盤後,,after
2023/09/21,TX,202310,16577.0,16651.0,16504.0,16520.0,-45,-0.27%,42165,,,16511,16518,17360,16205,,盤後,,after
2023/09/21,TX,202310,16479.0,16483.0,16280.0,16309.0,-256,-1.55%,104132,16311.0,71304.0,16308,16309,17360,16205,,一般,,day
2023/09/22,TX,202310,16297.0,16338.0,16217.0,16224.0,-87,-0.53%,48200,,,16224,16225,17360,16205,,盤後,,after
2023/09/22,TX,202310,16200.0,16355.0,16188.0,16345.0,34,0.21%,77457,16344.0,68884.0,16344,16345,17360,16188,,一般,,day
2023/09/25,TX,202310,16345.0,16402.0,16313.0,16350.0,6,0.04%,41962,,,16347,16350,17360,16188,,盤後,,after
2023/09/25,TX,202310,16352.0,16491.0,16340.0,16464.0,120,0.73%,69416,16465.0,67240.0,16463,16465,17360,16188,,一般,,day
2023/09/26,TX,202310,16400.0,16408.0,16273.0,16308.0,-157,-0.95%,88022,16305.0,67979.0,16308,16309,17360,16188,,一般,,day
2023/09/26,TX,202310,16466.0,16470.0,16368.0,16466.0,1,0.01%,44174,,,16464,16467,17360,16188,,盤後,,after
2023/09/27,TX,202310,16246.0,16334.0,16230.0,16311.0,6,0.04%,76137,16311.0,67498.0,16310,16311,17360,16188,,一般,,day
2023/09/27,TX,202310,16280.0,16343.0,16198.0,16234.0,-71,-0.44%,46550,,,16231,16234,17360,16188,,盤後,,after
2023/09/28,TX,202310,16320.0,16354.0,16226.0,16325.0,14,0.09%,47829,,,16320,16326,17360,16188,,盤後,,after
2023/09/28,TX,202310,16342.0,16435.0,16295.0,16368.0,57,0.35%,90613,16367.0,66362.0,16369,16370,17360,16188,,一般,,day
2023/10/02,TX,202310,16353.0,16448.0,16313.0,16428.0,61,0.37%,49107,,,16425,16428,17360,16188,,盤後,,after
2023/10/02,TX,202310,16531.0,16610.0,16504.0,16557.0,190,1.16%,76695,16556.0,67732.0,16557,16558,17360,16188,,一般,,day
2023/10/03,TX,202310,16570.0,16584.0,16457.0,16511.0,-45,-0.27%,49488,,,16511,16513,17360,16188,,盤後,,after
2023/10/03,TX,202310,16497.0,16553.0,16408.0,16412.0,-144,-0.87%,84437,16411.0,66910.0,16411,16412,17360,16188,,一般,,day
2023/10/04,TX,202310,16285.0,16286.0,16164.0,16245.0,-166,-1.01%,105815,16245.0,70024.0,16244,16245,17360,16164,,一般,,day
2023/10/04,TX,202310,16428.0,16444.0,16282.0,16305.0,-106,-0.65%,57631,,,16302,16303,17360,16188,,盤後,,after
2023/10/05,TX,202310,16300.0,16486.0,16288.0,16456.0,211,1.30%,88286,16457.0,69086.0,16456,16457,17360,16164,,一般,,day
2023/10/05,TX,202310,16222.0,16349.0,16215.0,16336.0,91,0.56%,59087,,,16333,16336,17360,16164,,盤後,,after
2023/10/06,TX,202310,16436.0,16484.0,16381.0,16457.0,0,0.00%,57082,,,16457,16461,17360,16164,,盤後,,after
2023/10/06,TX,202310,16476.0,16552.0,16473.0,16531.0,74,0.45%,67779,16528.0,66322.0,16528,16529,17360,16164,,一般,,day
2023/10/11,TX,202310,16534.0,16668.0,16438.0,16660.0,132,0.80%,75829,,,16659,16660,17360,16164,,盤後,,after
2023/10/11,TX,202310,16829.0,16829.0,16662.0,16717.0,189,1.14%,83064,16714.0,65459.0,16715,16717,17360,16164,,一般,,day
2023/10/12,TX,202310,16708.0,16731.0,16646.0,16717.0,3,0.02%,40939,,,16716,16719,17360,16164,,盤後,,after
2023/10/12,TX,202310,16768.0,16857.0,16725.0,16848.0,134,0.80%,76196,16848.0,69586.0,16848,16849,17360,16164,,一般,,day
2023/10/13,TX,202310,16857.0,16859.0,16676.0,16736.0,-112,-0.66%,51045,,,16735,16738,17360,16164,,盤後,,after
2023/10/13,TX,202310,16750.0,16807.0,16730.0,16770.0,-78,-0.46%,67885,16771.0,66652.0,16768,16770,17360,16164,,一般,,day
2023/10/16,TX,202310,16661.0,16683.0,16603.0,16648.0,-123,-0.73%,101143,16649.0,45084.0,16648,16649,17360,16164,,一般,,day
2023/10/16,TX,202310,16775.0,16784.0,16640.0,16650.0,-121,-0.72%,57271,,,16650,16653,17360,16164,,盤後,,after
2023/10/17,TX,202310,16764.0,16782.0,16634.0,16650.0,1,0.01%,82744,16650.0,25661.0,16650,16654,17360,16164,,一般,,day
2023/10/17,TX,202310,16665.0,16788.0,16637.0,16770.0,121,0.73%,43436,,,16771,16772,17360,16164,,盤後,,after
2023/10/18,TX,202310,16653.0,16698.0,16556.0,16668.0,18,0.11%,51258,,,16663,16671,17360,16164,,盤後,,after
2023/10/18,TX,202310,16616.0,16633.0,16411.0,16426.0,-224,-1.35%,62045,0.0,13634.0,16425,16426,17360,16164,,一般,,day
2023/10/19,TX,202311,16466.0,16483.0,16353.0,16394.0,-74,-0.45%,56132,,,16391,16392,16917,16178,,盤後,,after
2023/10/19,TX,202311,16365.0,16487.0,16357.0,16458.0,-10,-0.06%,83646,16461.0,65117.0,16456,16458,16917,16178,,一般,,day
2023/10/20,TX,202311,16480.0,16578.0,16457.0,16493.0,32,0.19%,80661,,,16489,16498,16917,16178,,盤後,,after
2023/10/20,TX,202311,16440.0,16465.0,16255.0,16413.0,-48,-0.29%,115247,16414.0,65407.0,16413,16417,16917,16178,,一般,,day
2023/10/23,TX,202311,16350.0,16366.0,16250.0,16254.0,-160,-0.97%,79206,16256.0,72601.0,16254,16257,16917,16178,,一般,,day
2023/10/23,TX,202311,16405.0,16447.0,16294.0,16300.0,-114,-0.69%,62160,,,16298,16305,16917,16178,,盤後,,after
2023/10/24,TX,202311,16253.0,16348.0,16145.0,16298.0,42,0.26%,72625,,,16294,16298,16917,16145,,盤後,,after
2023/10/24,TX,202311,16274.0,16343.0,16148.0,16335.0,79,0.49%,117248,16333.0,70563.0,16334,16335,16917,16145,,一般,,day
2023/10/25,TX,202311,16370.0,16480.0,16350.0,16358.0,25,0.15%,85062,16358.0,68394.0,16359,16360,16917,16145,,一般,,day
2023/10/25,TX,202311,16340.0,16420.0,16292.0,16393.0,60,0.37%,61621,,,16390,16394,16917,16145,,盤後,,after
2023/10/26,TX,202311,16365.0,16383.0,16208.0,16213.0,-145,-0.89%,72944,,,16213,16220,16917,16145,,盤後,,after
2023/10/26,TX,202311,16144.0,16176.0,16039.0,16069.0,-289,-1.77%,110234,16066.0,75530.0,16068,16069,16917,16039,,一般,,day
2023/10/27,TX,202311,16064.0,16148.0,16033.0,16081.0,15,0.09%,75377,,,16081,16083,16917,16033,,盤後,,after
2023/10/27,TX,202311,16137.0,16217.0,16120.0,16151.0,85,0.53%,84813,16152.0,69690.0,16150,16152,16917,16033,,一般,,day
2023/10/30,TX,202311,16151.0,16177.0,16045.0,16073.0,-79,-0.49%,57249,,,16066,16074,16917,16033,,盤後,,after
2023/10/30,TX,202311,16118.0,16238.0,16111.0,16157.0,5,0.03%,88685,16160.0,70834.0,16157,16159,16917,16033,,一般,,day
2023/10/31,TX,202311,16180.0,16197.0,15973.0,15994.0,-166,-1.03%,109000,15997.0,76161.0,15994,15998,16917,15973,,一般,,day
2023/10/31,TX,202311,16172.0,16230.0,16122.0,16200.0,40,0.25%,52886,,,16197,16200,16917,16033,,盤後,,after
2023/11/01,TX,202311,16099.0,16120.0,15978.0,16048.0,51,0.32%,86885,16050.0,73932.0,16047,16048,16917,15973,,一般,,day
2023/11/01,TX,202311,16011.0,16088.0,15994.0,16061.0,64,0.40%,56324,,,16060,16066,16917,15973,,盤後,,after
2023/11/02,TX,202311,16256.0,16399.0,16250.0,16390.0,340,2.12%,80878,16389.0,72942.0,16390,16395,16917,15973,,一般,,day
2023/11/02,TX,202311,16067.0,16219.0,16034.0,16203.0,153,0.95%,55992,,,16202,16209,16917,15973,,盤後,,after
2023/11/03,TX,202311,16389.0,16510.0,16381.0,16505.0,116,0.71%,50200,,,16502,16505,16917,15973,,盤後,,after
2023/11/03,TX,202311,16488.0,16537.0,16441.0,16512.0,123,0.75%,73936,16514.0,70074.0,16511,16513,16917,15973,,一般,,day
2023/11/06,TX,202311,16514.0,16654.0,16472.0,16616.0,102,0.62%,51809,,,16616,16620,16917,15973,,盤後,,after
2023/11/06,TX,202311,16680.0,16750.0,16626.0,16670.0,156,0.94%,83172,16673.0,73136.0,16669,16675,16917,15973,,一般,,day
2023/11/07,TX,202311,16696.0,16715.0,16625.0,16682.0,9,0.05%,38210,,,16682,16684,16917,15973,,盤後,,after
2023/11/07,TX,202311,16632.0,16712.0,16613.0,16709.0,36,0.22%,65290,16708.0,74875.0,16709,16710,16917,15973,,一般,,day
2023/11/08,TX,202311,16725.0,16797.0,16687.0,16749.0,41,0.25%,76332,16752.0,75925.0,16749,16750,16917,15973,,一般,,day
2023/11/08,TX,202311,16699.0,16775.0,16683.0,16762.0,54,0.32%,41448,,,16762,16767,16917,15973,,盤後,,after
2023/11/09,TX,202311,16736.0,16797.0,16689.0,16729.0,-23,-0.14%,38237,,,16729,16730,16917,15973,,盤後,,after
2023/11/09,TX,202311,16711.0,16788.0,16692.0,16763.0,11,0.07%,69823,16763.0,76663.0,16763,16765,16917,15973,,一般,,day
2023/11/10,TX,202311,16664.0,16738.0,16627.0,16736.0,-27,-0.16%,83384,16732.0,69100.0,16734,16738,16917,15973,,一般,,day
2023/11/10,TX,202311,16771.0,16843.0,16701.0,16715.0,-48,-0.29%,52457,,,16712,16715,16917,15973,,盤後,,after
2023/11/13,TX,202311,16750.0,17041.0,16743.0,17019.0,287,1.72%,59390,,,17019,17020,17041,15973,,盤後,,after
2023/11/13,TX,202311,16969.0,16985.0,16836.0,16876.0,144,0.86%,100083,16874.0,46143.0,16873,16877,17041,15973,,一般,,day
2023/11/14,TX,202311,16874.0,16956.0,16860.0,16911.0,37,0.22%,33441,,,16911,16912,17041,15973,,盤後,,after
2023/11/14,TX,202311,16956.0,16976.0,16912.0,16949.0,75,0.44%,73343,16948.0,31938.0,16949,16950,17041,15973,,一般,,day
2023/11/15,TX,202311,16957.0,17177.0,16948.0,17161.0,213,1.26%,50490,,,17160,17169,17177,15973,,盤後,,after
2023/11/15,TX,202312,17190.0,17214.0,17094.0,17162.0,194,1.14%,56608,17159.0,68717.0,17161,17163,17310,13257,,一般,,day
2023/11/16,TX,202312,17196.0,17218.0,17109.0,17186.0,27,0.16%,72693,17186.0,74759.0,17186,17188,17310,13257,,一般,,day
2023/11/16,TX,202312,17168.0,17260.0,17156.0,17195.0,36,0.21%,61670,,,17192,17196,17310,13257,,盤後,,after
2023/11/17,TX,202312,17191.0,17231.0,17122.0,17158.0,-28,-0.16%,55444,,,17158,17163,17310,13257,,盤後,,after
2023/11/17,TX,202312,17152.0,17252.0,17151.0,17222.0,36,0.21%,72936,17219.0,79700.0,17219,17222,17310,13257,,一般,,day
2023/11/20,TX,202312,17227.0,17288.0,17154.0,17200.0,-19,-0.11%,72251,17201.0,81888.0,17196,17200,17310,13257,,一般,,day
2023/11/20,TX,202312,17218.0,17248.0,17185.0,17211.0,-8,-0.05%,36633,,,17212,17213,17310,13257,,盤後,,after
2023/11/21,TX,202312,17191.0,17300.0,17188.0,17273.0,72,0.42%,32148,,,17273,17274,17310,13257,,盤後,,after
2023/11/21,TX,202312,17281.0,17425.0,17280.0,17415.0,214,1.24%,70242,17411.0,89081.0,17409,17415,17425,13257,,一般,,day
2023/11/22,TX,202312,17404.0,17421.0,17308.0,17331.0,-80,-0.46%,41362,,,17330,17331,17425,13257,,盤後,,after
2023/11/22,TX,202312,17298.0,17334.0,17256.0,17284.0,-127,-0.73%,65563,17289.0,87841.0,17283,17285,17425,13257,,一般,,day
2023/11/23,TX,202312,17275.0,17323.0,17214.0,17307.0,18,0.10%,73777,17304.0,87311.0,17304,17307,17425,13257,,一般,,day
2023/11/23,TX,202312,17263.0,17350.0,17225.0,17306.0,17,0.10%,57624,,,17300,17304,17425,13257,,盤後,,after
2023/11/24,TX,202312,17330.0,17350.0,17265.0,17293.0,-11,-0.06%,51647,17293.0,87084.0,17292,17293,17425,13257,,一般,,day
2023/11/24,TX,202312,17330.0,17376.0,17285.0,17319.0,15,0.09%,26862,,,17319,17320,17425,13257,,盤後,,after
2023/11/27,TX,202312,17257.0,17361.0,17145.0,17173.0,-120,-0.69%,90354,17172.0,86345.0,17173,17174,17425,13257,,一般,,day
2023/11/27,TX,202312,17287.0,17316.0,17273.0,17294.0,1,0.01%,21317,,,17294,17299,17425,13257,,盤後,,after
2023/11/28,TX,202312,17180.0,17245.0,17166.0,17221.0,49,0.29%,30516,,,17220,17223,17425,13257,,盤後,,after
2023/11/28,TX,202312,17215.0,17402.0,17195.0,17364.0,192,1.12%,87471,17360.0,88448.0,17361,17364,17425,13257,,一般,,day
2023/11/29,TX,202312,17384.0,17387.0,17322.0,17360.0,0,0.00%,34606,,,17360,17364,17425,13257,,盤後,,after
2023/11/29,TX,202312,17339.0,17450.0,17314.0,17334.0,-26,-0.15%,79086,17339.0,87554.0,17337,17340,17450,13257,,一般,,day
2023/11/30,TX,202312,17350.0,17445.0,17330.0,17378.0,39,0.22%,41954,,,17375,17379,17450,13257,,盤後,,after
2023/11/30,TX,202312,17400.0,17416.0,17291.0,17393.0,54,0.31%,82954,17393.0,87528.0,17392,17394,17450,13257,,一般,,day
2023/12/01,TX,202312,17394.0,17444.0,17322.0,17345.0,-48,-0.28%,55842,,,17345,17351,17450,13257,,盤後,,after
2023/12/01,TX,202312,17333.0,17434.0,17254.0,17421.0,28,0.16%,79764,17424.0,89886.0,17421,17424,17450,13257,,一般,,day
2023/12/04,TX,202312,17426.0,17507.0,17366.0,17493.0,69,0.40%,57183,,,17491,17498,17507,13257,,盤後,,after
2023/12/04,TX,202312,17465.0,17491.0,17376.0,17419.0,-5,-0.03%,69262,17418.0,87232.0,17418,17423,17507,13257,,一般,,day
2023/12/05,TX,202312,17285.0,17330.0,17231.0,17309.0,-109,-0.63%,76784,17309.0,87985.0,17308,17309,17507,13257,,一般,,day
2023/12/05,TX,202312,17405.0,17417.0,17257.0,17319.0,-99,-0.57%,46940,,,17319,17321,17507,13257,,盤後,,after
2023/12/06,TX,202312,17367.0,17453.0,17346.0,17381.0,72,0.42%,79377,17377.0,86773.0,17378,17381,17507,13257,,一般,,day
2023/12/06,TX,202312,17280.0,17358.0,17272.0,17335.0,26,0.15%,40891,,,17335,17341,17507,13257,,盤後,,after
2023/12/07,TX,202312,17370.0,17428.0,17294.0,17312.0,-65,-0.37%,43539,,,17308,17313,17507,13257,,盤後,,after
2023/12/07,TX,202312,17321.0,17371.0,17261.0,17270.0,-107,-0.62%,77297,17271.0,87864.0,17268,17270,17507,13257,,一般,,day
2023/12/08,TX,202312,17274.0,17408.0,17264.0,17401.0,130,0.75%,46376,,,17399,17402,17507,13257,,盤後,,after
2023/12/08,TX,202312,17409.0,17470.0,17363.0,17377.0,106,0.61%,88169,17375.0,87293.0,17373,17377,17507,13257,,一般,,day
2023/12/11,TX,202312,17370.0,17426.0,17336.0,17422.0,47,0.27%,50722,,,17420,17422,17507,13257,,盤後,,after
2023/12/11,TX,202312,17436.0,17457.0,17350.0,17418.0,43,0.25%,65150,17418.0,88001.0,17418,17419,17507,13257,,一般,,day
2023/12/12,TX,202312,17518.0,17545.0,17427.0,17464.0,46,0.26%,67207,17462.0,87797.0,17464,17465,17545,13257,,一般,,day
2023/12/12,TX,202312,17422.0,17520.0,17404.0,17510.0,92,0.53%,34732,,,17509,17514,17520,13257,,盤後,,after
2023/12/13,TX,202312,17491.0,17519.0,17426.0,17453.0,-9,-0.05%,65147,17457.0,86680.0,17452,17455,17545,13257,,一般,,day
2023/12/13,TX,202312,17465.0,17504.0,17397.0,17488.0,26,0.15%,47084,,,17487,17490,17545,13257,,盤後,,after
2023/12/14,TX,202312,17445.0,17586.0,17404.0,17567.0,110,0.63%,47729,,,17565,17569,17586,13257,,盤後,,after
2023/12/14,TX,202312,17608.0,17691.0,17595.0,17666.0,209,1.20%,96741,17663.0,87000.0,17664,17666,17691,13257,,一般,,day
2023/12/15,TX,202312,17670.0,17744.0,17642.0,17742.0,79,0.45%,53416,,,17740,17745,17744,13257,,盤後,,after
2023/12/15,TX,202312,17771.0,17775.0,17672.0,17674.0,11,0.06%,80686,17673.0,77816.0,17674,17675,17775,13257,,一般,,day
2023/12/18,TX,202312,17685.0,17708.0,17636.0,17639.0,-34,-0.19%,35608,,,17639,17643,17775,13257,,盤後,,after
2023/12/18,TX,202312,17672.0,17673.0,17583.0,17655.0,-18,-0.10%,93527,17656.0,47356.0,17654,17656,17775,13257,,一般,,day
2023/12/19,TX,202312,17649.0,17649.0,17567.0,17621.0,-35,-0.20%,28214,,,17621,17624,17775,13257,,盤後,,after
2023/12/19,TX,202312,17596.0,17621.0,17505.0,17574.0,-82,-0.46%,88844,17577.0,28220.0,17574,17576,17775,13257,,一般,,day
2023/12/20,TX,202401,17592.0,17676.0,17591.0,17660.0,96,0.55%,44834,17663.0,84359.0,17660,17662,17756,16001,,一般,,day
2023/12/20,TX,202312,17564.0,17608.0,17542.0,17589.0,12,0.07%,26207,,,17589,17591,17775,13257,,盤後,,after
2023/12/21,TX,202401,17442.0,17544.0,17414.0,17529.0,-134,-0.76%,72886,17529.0,91643.0,17527,17529,17756,16001,,一般,,day
2023/12/21,TX,202401,17664.0,17678.0,17376.0,17396.0,-267,-1.51%,50371,,,17390,17397,17756,16001,,盤後,,after
2023/12/22,TX,202401,17524.0,17612.0,17504.0,17606.0,77,0.44%,49608,,,17606,17611,17756,16001,,盤後,,after
2023/12/22,TX,202401,17563.0,17597.0,17542.0,17558.0,29,0.17%,52791,17560.0,88621.0,17558,17563,17756,16001,,一般,,day
2023/12/25,TX,202401,17555.0,17628.0,17532.0,17608.0,48,0.27%,34559,,,17605,17609,17756,16001,,盤後,,after
2023/12/25,TX,202401,17644.0,17666.0,17607.0,17622.0,62,0.35%,36922,17622.0,90227.0,17622,17625,17756,16001,,一般,,day
2023/12/26,TX,202401,17630.0,17659.0,17615.0,17632.0,10,0.06%,8324,,,17632,17635,17756,16001,,盤後,,after
2023/12/26,TX,202401,17651.0,17740.0,17634.0,17735.0,113,0.64%,52770,17734.0,93499.0,17732,17735,17756,16001,,一般,,day
2023/12/27,TX,202401,17755.0,17874.0,17737.0,17857.0,123,0.69%,64820,17859.0,99464.0,17856,17860,17874,16001,,一般,,day
2023/12/27,TX,202401,17734.0,17760.0,17707.0,17749.0,15,0.08%,21220,,,17747,17749,17760,16001,,盤後,,after
2023/12/28,TX,202401,17865.0,17881.0,17812.0,17842.0,-17,-0.10%,33337,,,17841,17842,17881,16001,,盤後,,after
2023/12/28,TX,202401,17850.0,17887.0,17821.0,17865.0,6,0.03%,56537,17866.0,100979.0,17865,17868,17887,16001,,一般,,day
2023/12/29,TX,202401,17853.0,17900.0,17828.0,17868.0,2,0.01%,56505,17870.0,102826.0,17867,17869,17900,16001,,一般,,day
2023/12/29,TX,202401,17870.0,17871.0,17827.0,17841.0,-25,-0.14%,22091,,,17840,17846,17887,16001,,盤後,,after
2024/01/02,TX,202401,17871.0,17878.0,17766.0,17826.0,-44,-0.25%,33681,,,17826,17828,17900,16001,,盤後,,after
2024/01/02,TX,202401,17838.0,17920.0,17751.0,17798.0,-72,-0.40%,82827,17800.0,103404.0,17798,17800,17920,16001,,一般,,day
2024/01/03,TX,202401,17793.0,17817.0,17652.0,17674.0,-126,-0.71%,51826,,,17673,17675,17920,16001,,盤後,,after
2024/01/03,TX,202401,17658.0,17667.0,17507.0,17546.0,-254,-1.43%,97851,17545.0,106526.0,17546,17549,17920,16001,,一般,,day
2024/01/04,TX,202401,17544.0,17585.0,17479.0,17536.0,-9,-0.05%,51903,,,17536,17537,17920,16001,,盤後,,after
2024/01/04,TX,202401,17525.0,17583.0,17525.0,17546.0,1,0.01%,57402,17550.0,102022.0,17545,17547,17920,16001,,一般,,day
2024/01/05,TX,202401,17577.0,17626.0,17491.0,17519.0,-31,-0.18%,77062,17518.0,101818.0,17516,17519,17920,16001,,一般,,day
2024/01/05,TX,202401,17571.0,17609.0,17539.0,17555.0,5,0.03%,43221,,,17553,17555,17920,16001,,盤後,,after
2024/01/08,TX,202401,17572.0,17706.0,17568.0,17595.0,77,0.44%,86585,17595.0,102591.0,17595,17596,17920,16001,,一般,,day
2024/01/08,TX,202401,17510.0,17605.0,17452.0,17547.0,29,0.17%,67315,,,17547,17548,17920,16001,,盤後,,after
2024/01/09,TX,202401,17770.0,17782.0,17526.0,17545.0,-50,-0.28%,96286,17547.0,103756.0,17545,17546,17920,16001,,一般,,day
2024/01/09,TX,202401,17595.0,17774.0,17535.0,17767.0,172,0.98%,55350,,,17768,17771,17920,16001,,盤後,,after
2024/01/10,TX,202401,17544.0,17555.0,17431.0,17507.0,-40,-0.23%,65943,,,17507,17510,17920,16001,,盤後,,after
2024/01/10,TX,202401,17509.0,17521.0,17439.0,17458.0,-89,-0.51%,70327,17460.0,102213.0,17458,17460,17920,16001,,一般,,day
2024/01/11,TX,202401,17450.0,17535.0,17441.0,17469.0,9,0.05%,49521,,,17469,17470,17920,16001,,盤後,,after
2024/01/11,TX,202401,17490.0,17606.0,17481.0,17575.0,115,0.66%,86899,17570.0,100653.0,17573,17574,17920,16001,,一般,,day
2024/01/12,TX,202401,17571.0,17595.0,17397.0,17485.0,-85,-0.48%,77602,,,17488,17490,17920,16001,,盤後,,after
2024/01/12,TX,202401,17466.0,17570.0,17447.0,17489.0,-81,-0.46%,83946,17487.0,90295.0,17489,17490,17920,16001,,一般,,day
2024/01/15,TX,202401,17487.0,17535.0,17411.0,17492.0,5,0.03%,58099,,,17491,17493,17920,16001,,盤後,,after
2024/01/15,TX,202401,17580.0,17655.0,17527.0,17559.0,72,0.41%,137809,17554.0,59653.0,17557,17559,17920,16001,,一般,,day
2024/01/16,TX,202401,17480.0,17499.0,17321.0,17333.0,-221,-1.26%,123488,17333.0,36428.0,17333,17335,17920,16001,,一般,,day
2024/01/16,TX,202401,17569.0,17576.0,17530.0,17572.0,18,0.10%,21544,,,17567,17572,17920,16001,,盤後,,after
2024/01/17,TX,202401,17313.0,17344.0,17159.0,17167.0,-166,-0.96%,63464,0.0,23542.0,17167,17168,17920,16001,,一般,,day
2024/01/17,TX,202401,17342.0,17375.0,17285.0,17328.0,-5,-0.03%,51670,,,17328,17331,17920,16001,,盤後,,after
2024/01/18,TX,202402,17204.0,17244.0,17162.0,17225.0,-10,-0.06%,50413,,,17224,17227,17906,17148,,盤後,,after
